gene,logp
ENSDARG00000032653,-0.3324099553427351
ENSDARG00000003789,-2.7847876267806106
ENSDARG00000023026,0.33963098712594747
ENSDARG00000027316,-2.9234352380101667
ENSDARG00000004904,0.726438503613988
ENSDARG00000019644,0.2481043447999331
ENSDARG00000007315,-0.42038353805986367
ENSDARG00000007405,1.6644553844141743
ENSDARG00000019420,0.8693586399485228
ENSDARG00000011582,-2.7235873216265736
ENSDARG00000094191,4.649858552846315
ENSDARG00000020143,-0.023797012837684907
ENSDARG00000038386,-0.9800316577830956
ENSDARG00000007175,1.0839278666775811
ENSDARG00000002174,1.2023560373853444
ENSDARG00000079985,0.21131829407940697
ENSDARG00000006011,0.13433396402162556
ENSDARG00000002128,0.15246695590319403
ENSDARG00000045563,0.5155707827647492
ENSDARG00000045561,-0.018938097215861923
ENSDARG00000030153,-0.14870042072696493
ENSDARG00000014572,0.4546678602845201
ENSDARG00000045560,4.120034661881166
ENSDARG00000097601,-1.2510169665328659
ENSDARG00000076690,-1.2798056395941424
ENSDARG00000021239,-1.8619520640574811
ENSDARG00000003512,-0.2452856478826795
ENSDARG00000004055,3.035408932713848
ENSDARG00000015278,-0.3567566396236985
ENSDARG00000097434,-0.8912886275407242
ENSDARG00000045557,-0.8486364606253306
ENSDARG00000033757,-0.6054229643828212
ENSDARG00000045555,2.837190384569587
ENSDARG00000073965,1.696513368992391
ENSDARG00000045552,0.7656504749810348
ENSDARG00000005547,-0.1916033303210967
ENSDARG00000029018,-2.5156582711923785
ENSDARG00000095705,-0.5331021069027668
ENSDARG00000022858,-1.2619373592493957
ENSDARG00000008439,-1.2266368105689727
ENSDARG00000034717,-0.6678967925270357
ENSDARG00000069431,-0.5243002091257568
ENSDARG00000007371,0.778241408067255
ENSDARG00000015222,-0.8321405749139182
ENSDARG00000016613,0.21920607877936676
ENSDARG00000008867,1.9862276161336148
ENSDARG00000029524,0.47840472691505564
ENSDARG00000006766,0.5612699975842806
ENSDARG00000045544,1.669470681361196
ENSDARG00000014804,2.0400483863692167
ENSDARG00000045543,0.18354357016480102
ENSDARG00000045541,0.08010119324851202
ENSDARG00000011605,-2.4465151578358384
ENSDARG00000045540,-3.215339797147741
ENSDARG00000056152,-0.1053308320736917
ENSDARG00000056145,-0.5326264342422395
ENSDARG00000101236,-1.5024214697549334
ENSDARG00000037960,-0.5887561620659579
ENSDARG00000004794,-0.38173336767020055
ENSDARG00000045481,0.5040616035662259
ENSDARG00000045482,0.33572617506177577
ENSDARG00000103810,-0.9817337002206478
ENSDARG00000026855,-0.13030381954658504
ENSDARG00000045484,-0.1498387789992487
ENSDARG00000009252,1.0211542355243943
ENSDARG00000011764,-1.663594063724228
ENSDARG00000045485,0.06901717528331432
ENSDARG00000005476,-0.06915637404604565
ENSDARG00000030614,0.24320965877760492
ENSDARG00000045486,0.14067263227513127
ENSDARG00000010784,0.43019138567073606
ENSDARG00000045487,-0.5362571278322231
ENSDARG00000092717,1.0556760430532666
ENSDARG00000007277,0.6258816983984544
ENSDARG00000032218,-0.42012632731318833
ENSDARG00000013000,1.3258239491267108
ENSDARG00000055360,-0.03335531075408925
ENSDARG00000012729,-0.14447863927499616
ENSDARG00000061951,-0.4050573076743241
ENSDARG00000010454,-1.7281055819540074
ENSDARG00000021579,0.4406786822330891
ENSDARG00000007523,-1.5025941691680036
ENSDARG00000045490,-0.6313736395699935
ENSDARG00000018111,0.07435014394015745
ENSDARG00000032639,-0.4184349907521186
ENSDARG00000021647,0.08117591356085015
ENSDARG00000016010,-0.05763008457692085
ENSDARG00000021590,3.2013722307533676
ENSDARG00000045493,1.8277757424196392
ENSDARG00000094023,0.29690141887284305
ENSDARG00000033443,-0.07151573534654843
ENSDARG00000076044,0.43717472574705424
ENSDARG00000062013,0.24105428976794607
ENSDARG00000011769,-1.0073824707559536
ENSDARG00000022187,0.42710378072265737
ENSDARG00000002131,0.1323077594171018
ENSDARG00000016526,-0.38714754550318503
ENSDARG00000045513,-0.25607222609197666
ENSDARG00000045514,0.2690071128509761
ENSDARG00000045515,-1.3400442066497729
ENSDARG00000045516,-3.705306576201078
ENSDARG00000045517,-0.11335123186277528
ENSDARG00000045518,-1.6296830104516025
ENSDARG00000045519,-0.5401647320693306
ENSDARG00000001953,0.11456369303273266
ENSDARG00000031346,-0.5871000882217337
ENSDARG00000045522,0.6997792278425311
ENSDARG00000045524,-0.11402996223009335
ENSDARG00000045525,-2.950778701744982
ENSDARG00000045527,-0.4510626352624002
ENSDARG00000045528,-0.22521500392760546
ENSDARG00000075215,8.086184606338907
ENSDARG00000069261,2.0098051094008427
ENSDARG00000089861,-0.048435956403347656
ENSDARG00000089908,0.9245518506036543
ENSDARG00000032627,-0.9633436481142547
ENSDARG00000045530,0.9111343006323057
ENSDARG00000097326,0.17871312972307069
ENSDARG00000098221,1.6642987635781397
ENSDARG00000078749,-0.07476799692011027
ENSDARG00000099850,-3.49613835927049
ENSDARG00000041205,-2.669149028428896
ENSDARG00000029071,1.5730815989886433
ENSDARG00000041199,2.3415342642083345
ENSDARG00000024306,-0.2650917011604113
ENSDARG00000013596,1.391453950347244
ENSDARG00000045510,0.3237423331575538
ENSDARG00000069169,0.24875865926876192
ENSDARG00000069171,0.13671711848269177
ENSDARG00000069185,0.2836162471601971
ENSDARG00000043734,-0.9171141504582153
ENSDARG00000096045,0.07244018146162881
ENSDARG00000014941,-0.8666552353616047
ENSDARG00000053917,-0.9856802655882685
ENSDARG00000096034,1.537729638169619
ENSDARG00000077488,-0.09948878683773328
ENSDARG00000104584,-1.9571299089134142
ENSDARG00000104281,-0.18453287212511824
ENSDARG00000074009,-1.1483405685041435
ENSDARG00000101782,-1.5943514495314886
ENSDARG00000101395,0.2666518119892667
ENSDARG00000096684,0.13350427404749915
ENSDARG00000104041,-0.019288173195761253
ENSDARG00000101105,-0.006829533758665312
ENSDARG00000076054,-0.9143766526713292
ENSDARG00000088082,-0.1858964432110716
ENSDARG00000104762,-0.04466112409969649
ENSDARG00000104750,-1.440443030788136
ENSDARG00000093831,-0.6164632838813017
ENSDARG00000094147,-0.0657650754151926
ENSDARG00000101091,-0.15499163436041088
ENSDARG00000092968,0.10039431725598395
ENSDARG00000088870,0.19866420512495206
ENSDARG00000089582,-0.9487478944696116
ENSDARG00000101460,-0.7854430291681964
ENSDARG00000099837,-0.9015754517263769
ENSDARG00000103471,-0.3811299289140968
ENSDARG00000102799,0.018154287234001868
ENSDARG00000101149,-0.07358086858655513
ENSDARG00000104586,0.15189870136196135
ENSDARG00000101278,0.44539610310797323
ENSDARG00000101775,0.7694414404866431
ENSDARG00000104604,-0.15126765617360696
ENSDARG00000101374,-0.1369637826409938
ENSDARG00000103741,-0.06290588069921554
ENSDARG00000099699,-0.08403300388851936
ENSDARG00000102771,-0.19315131291959745
ENSDARG00000100479,-4.223863477186682
ENSDARG00000099681,-0.12075204865324589
ENSDARG00000101103,-0.38822033110932813
ENSDARG00000103143,-4.825239287775764
ENSDARG00000104412,-0.692715232726777
ENSDARG00000101962,0.10820514317573486
ENSDARG00000102008,-0.15070103602534837
ENSDARG00000103879,-0.09649216564339348
ENSDARG00000075731,-0.0644030554083152
ENSDARG00000100277,-0.1410531478940863
ENSDARG00000095293,-0.34504158067985286
ENSDARG00000090220,-0.1425436305330849
ENSDARG00000089814,0.23010212038756542
ENSDARG00000098607,0.020353035180332713
ENSDARG00000095997,0.2655371357620678
ENSDARG00000094484,-0.5915512133737497
ENSDARG00000094308,0.12608457562655925
ENSDARG00000095521,-0.5881717904983701
ENSDARG00000091013,-0.6610243643944249
ENSDARG00000086182,0.29842949546569064
ENSDARG00000100350,-0.10902593414230946
ENSDARG00000105017,0.9515220720104145
ENSDARG00000101418,0.13752382410849412
ENSDARG00000103008,-1.973159836202611
ENSDARG00000102716,0.1820424303732992
ENSDARG00000102561,-0.3100967183490925
ENSDARG00000101459,-0.8412746910950583
ENSDARG00000103708,0.09445699057804031
ENSDARG00000104852,-0.3912698501437293
ENSDARG00000099795,-1.1807442014491
ENSDARG00000099493,-1.3792950286871286
ENSDARG00000099585,-1.729932093988125
ENSDARG00000092938,1.2193934689238544
ENSDARG00000100961,-0.18433401950679454
ENSDARG00000103189,-0.1152110110575782
ENSDARG00000098677,1.0510705917698797
ENSDARG00000101463,-0.6780418845665743
ENSDARG00000101623,-0.1752391052924034
ENSDARG00000098447,2.0935677745698187
ENSDARG00000103473,-0.4609300113992531
ENSDARG00000100896,-0.17812228134748792
ENSDARG00000098179,-2.435976197460989
ENSDARG00000103405,-1.1608749569550376
ENSDARG00000098958,0.09396371233387726
ENSDARG00000104704,-6.68427734360569
ENSDARG00000104942,-0.04853538946701893
ENSDARG00000104964,0.15413450179595656
ENSDARG00000098357,-0.3806128048731986
ENSDARG00000099597,0.7275273963213279
ENSDARG00000101229,-0.9540612359545521
ENSDARG00000100477,-0.3891821796576886
ENSDARG00000100207,-0.584956046489299
ENSDARG00000096205,-0.5632839712528688
ENSDARG00000087070,0.27705094631132843
ENSDARG00000087788,0.06924812703868098
ENSDARG00000100124,-1.013874930575827
ENSDARG00000098986,-0.1519431139294634
ENSDARG00000102358,-1.195373217869304
ENSDARG00000104423,-1.1808515289439012
ENSDARG00000103755,0.003648980985139214
ENSDARG00000105106,-1.4574370128642045
ENSDARG00000104850,0.8127960424997975
ENSDARG00000091176,-2.022490525412407
ENSDARG00000103604,-0.7476248817405216
ENSDARG00000100040,-0.16250458701196271
ENSDARG00000093665,-0.2631498766525095
ENSDARG00000086041,0.01635899888571114
ENSDARG00000090116,-0.4577526076469434
ENSDARG00000093220,0.01995216853004647
ENSDARG00000096456,-1.554411753747438
ENSDARG00000091686,-0.49436170349994796
ENSDARG00000096461,-0.015176033055722453
ENSDARG00000092583,-0.4697104687492118
ENSDARG00000094459,0.06803529758510862
ENSDARG00000092596,-0.7228489102842096
ENSDARG00000101960,-0.7125972060881096
ENSDARG00000102370,-0.7460344533953704
ENSDARG00000099561,-1.465396637894342
ENSDARG00000101851,-3.2567662570207245
ENSDARG00000102542,0.5531457202590284
ENSDARG00000099063,-0.16804543741325387
ENSDARG00000103346,-0.19982530771033008
ENSDARG00000103441,1.3357487522028118
ENSDARG00000103689,-0.06317362690467192
ENSDARG00000105173,-0.2569203086939417
ENSDARG00000098390,0.18776314236172692
ENSDARG00000098170,0.005875820541739919
ENSDARG00000100112,0.15468065848206664
ENSDARG00000098515,-0.06094768616328596
ENSDARG00000102041,1.0635196054764222
ENSDARG00000103894,-0.43585988597061454
ENSDARG00000098270,-0.1825659570870326
ENSDARG00000087837,-0.047761247475115606
ENSDARG00000096134,-0.3780758989947586
ENSDARG00000074193,-0.18387986364901854
ENSDARG00000094017,0.564049662201391
ENSDARG00000093165,0.4072356456183951
ENSDARG00000088836,-1.345734162236229
ENSDARG00000090947,-0.38550042087182884
ENSDARG00000094558,-0.2555000503522889
ENSDARG00000096000,-1.0476175527016072
ENSDARG00000095993,-0.571615033135575
ENSDARG00000095440,0.07106077490146936
ENSDARG00000092197,0.03845627464624736
ENSDARG00000102681,0.0707305293393458
ENSDARG00000068841,-0.20392215962175209
ENSDARG00000089875,-0.6802690825890524
ENSDARG00000087714,-0.16377973135400054
ENSDARG00000087518,0.610473896311694
ENSDARG00000094175,-0.31778025886301714
ENSDARG00000078167,0.10458918298333013
ENSDARG00000092471,0.002623036922386945
ENSDARG00000086668,-0.30540412863887384
ENSDARG00000099494,0.049753176249304115
ENSDARG00000092994,-0.05322113913989335
ENSDARG00000086296,0.44585276797624906
ENSDARG00000090840,0.5720702850039907
ENSDARG00000096155,0.3426036770354928
ENSDARG00000090769,0.06191699529566634
ENSDARG00000091994,-0.08885302331930794
ENSDARG00000096217,0.4558456631427671
ENSDARG00000096107,0.42209407758133155
ENSDARG00000088861,-0.38230390821881116
ENSDARG00000096012,-0.5568301030664194
ENSDARG00000096216,-1.0238366860326003
ENSDARG00000105306,-0.2152433435512147
ENSDARG00000102848,1.821399750527285
ENSDARG00000098569,0.39024750512435075
ENSDARG00000101450,4.393514033979213
ENSDARG00000099829,0.03907473432202825
ENSDARG00000101689,-0.35326093876641446
ENSDARG00000101695,-0.35880311659582426
ENSDARG00000102804,0.4951023580141627
ENSDARG00000095121,1.024438880914722
ENSDARG00000105570,-1.4605584860368543
ENSDARG00000098796,-0.5816585521514392
ENSDARG00000098582,-0.08960011732145949
ENSDARG00000104335,-0.04538981726880546
ENSDARG00000104918,0.41132935705307394
ENSDARG00000103790,0.0670464668294838
ENSDARG00000104638,0.35449803476940633
ENSDARG00000098789,-0.08114438835859852
ENSDARG00000104917,-0.3735776039604156
ENSDARG00000100645,0.4346830590401677
ENSDARG00000095106,-0.41580820592792567
ENSDARG00000093865,0.4318150084839179
ENSDARG00000101245,0.80007247261463
ENSDARG00000103694,-0.4508074594394188
ENSDARG00000086720,-0.24503848250323798
ENSDARG00000092000,-0.2799256132137453
ENSDARG00000096172,-0.8669369700565698
ENSDARG00000102939,1.6981469859414848
ENSDARG00000087645,0.36321628073852164
ENSDARG00000102922,-0.36835642863453716
ENSDARG00000093041,-0.1426894027103146
ENSDARG00000093615,0.06381780973600618
ENSDARG00000096157,-0.785058157860064
ENSDARG00000096215,0.1296271394845936
ENSDARG00000086130,-0.2122555184061125
ENSDARG00000070299,0.8684442155827662
ENSDARG00000088523,0.4417707698392243
ENSDARG00000088142,0.41135597608665186
ENSDARG00000088616,-2.15666723679755
ENSDARG00000095200,-0.1491135434927786
ENSDARG00000090160,-1.043516059368707
ENSDARG00000091561,0.6793167761654562
ENSDARG00000088961,-1.336592778585271
ENSDARG00000101853,-1.1877183557675401
ENSDARG00000094902,-0.2930226849244941
ENSDARG00000094034,-0.3674894316937547
ENSDARG00000098743,-1.0381189186582909
ENSDARG00000094177,-0.15655127096511315
ENSDARG00000077220,-0.5758079844115854
ENSDARG00000092329,-0.43984375527738057
ENSDARG00000093106,-0.04694804846030818
ENSDARG00000102735,-2.217221616769669
ENSDARG00000101729,-0.6110464807379399
ENSDARG00000100311,-0.408154086971573
ENSDARG00000104160,0.014709607391621117
ENSDARG00000100578,-0.0097675938771659
ENSDARG00000098406,0.3345718449071625
ENSDARG00000096139,0.13861918529475853
ENSDARG00000102994,0.062445037160472464
ENSDARG00000105137,-2.2714947795739295
ENSDARG00000095414,0.5810957614026921
ENSDARG00000098839,-0.4136751855311507
ENSDARG00000102581,-0.9048593832850563
ENSDARG00000098879,-0.4032889869657174
ENSDARG00000100076,-1.1567109584500461
ENSDARG00000101292,-0.5731559706825105
ENSDARG00000100590,-0.010277228839030116
ENSDARG00000098610,0.26482424157282963
ENSDARG00000102635,-0.011795605578041718
ENSDARG00000099751,-0.3947343203085138
ENSDARG00000098371,-0.8018337747832709
ENSDARG00000103257,0.31822841890054476
ENSDARG00000104048,-0.06183126347991408
ENSDARG00000104496,0.8941464417251535
ENSDARG00000100068,-1.4275940691945386
ENSDARG00000102030,-0.36392497606820196
ENSDARG00000103292,0.08884313038857161
ENSDARG00000099825,-0.7863875319809716
ENSDARG00000102215,-1.7789014716496563
ENSDARG00000099193,-0.07469334133648507
ENSDARG00000104968,-0.7865172255889515
ENSDARG00000102613,-0.21625606457620417
ENSDARG00000103213,-0.17314678139517928
ENSDARG00000103420,0.608121727414598
ENSDARG00000101469,-0.14781511537804323
ENSDARG00000102695,0.10151224636749648
ENSDARG00000101997,-0.1602615084734679
ENSDARG00000099641,-1.8849760030123017
ENSDARG00000103680,-0.38551506134075997
ENSDARG00000103031,-0.36841049288655575
ENSDARG00000098430,0.37975405198006046
ENSDARG00000099670,0.010119309971866842
ENSDARG00000101213,-0.272456565342276
ENSDARG00000101517,0.3169403797058222
ENSDARG00000102455,-0.6371312234681125
ENSDARG00000104745,-0.1941561887875304
ENSDARG00000099845,-0.13537929518202188
ENSDARG00000098585,-1.2397676628393242
ENSDARG00000102289,-1.1860976106950734
ENSDARG00000099046,0.18296253672463664
ENSDARG00000100750,-1.4806066939802134
ENSDARG00000103119,0.7758365516590999
ENSDARG00000103417,-0.5759539590531714
ENSDARG00000101137,0.08618681029126397
ENSDARG00000100777,0.5146130243518036
ENSDARG00000099355,0.5431338967404676
ENSDARG00000104804,1.79648555879744
ENSDARG00000104124,0.3346733316997068
ENSDARG00000103721,-0.6083517827030573
ENSDARG00000087544,-0.6421640877671536
ENSDARG00000103636,-1.4278297348044187
ENSDARG00000103208,0.2780013347827443
ENSDARG00000090091,1.9808417666421927
