baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSDARG00000020812	13.8841306868621	0.383829844774387	0.318539483767014	1.20496787473646	0.228215703902456	0.486998495497368
ENSDARG00000009262	112.333504807944	0.759204026753084	0.235061442472246	3.22981097524203	0.00123872086398684	0.0204741888616474
ENSDARG00000018618	2597.46129793887	0.193772724053606	0.0736642377939902	2.63048569911918	0.0085262956798958	0.0675672404638742
ENSDARG00000045874	166.991531933239	0.10290262792162	0.130231900228809	0.790149170370899	0.429440656836315	0.675074805193102
ENSDARG00000057468	311.941142924942	0.0109809939704427	0.085859161703149	0.127895424933318	0.898231731687471	0.956558304656058
ENSDARG00000079143	45.3463449261348	0.15276530736754	0.159134029182837	0.959978881650888	0.337065843667511	0.598885871829878
ENSDARG00000057714	158.187399344168	0.319821728189439	0.168113019456307	1.90242093815084	0.0571161458475222	0.219546676072533
ENSDARG00000045224	28.5400908970289	0.525136437654546	0.225069748417082	2.33321644222662	0.0196367883046201	0.115277684261468
ENSDARG00000011246	348.063708416372	0.302018238341151	0.137291175249425	2.19983722764742	0.027818445660828	0.141762353790451
ENSDARG00000053709	16.0288457907286	0.0496106145784183	0.328486151439365	0.151028024655024	0.87995360897792	0.948459486569952
ENSDARG00000039724	111.154352829379	0.209043312389946	0.1370835161161	1.52493398413345	0.127275564381774	0.352136695630451
ENSDARG00000070441	221.109237829978	0.166550351350798	0.0827264113315629	2.01326696843253	0.0440865513678695	0.186922999068633
ENSDARG00000011961	196.846375185178	0.202158290709371	0.10220260777532	1.97801499501648	0.0479270150674164	0.196601893241624
ENSDARG00000008986	340.039129760542	0.336366214866301	0.116931333929472	2.87661316742682	0.00401968030476629	0.0420501032591855
ENSDARG00000008235	279.116817288443	0.0204219007584318	0.139144422351824	0.146767656318954	0.88331541469293	0.950169408427242
ENSDARG00000006567	93.7042520833036	0.0834642229073721	0.14842244056871	0.562342342489197	0.573882794472413	0.775679669376801
ENSDARG00000016231	119.961684924991	-0.246822429844038	0.105866353451567	-2.33145302352326	0.0197294843877546	0.115461857941209
ENSDARG00000016749	42.9123891075129	-0.229582092657342	0.167214868406834	-1.37297654714991	0.169759637784112	0.414905311248942
ENSDARG00000004227	9.40249313467259	0.228518375488009	0.387328854775655	0.589985415933883	0.555200427091925	0.763915662388338
ENSDARG00000006038	614.181367842419	0.204413984969839	0.0970078338514218	2.10719049023321	0.0351010709234377	0.163814683368681
ENSDARG00000045870	244.351491825955	0.0878263449048473	0.121509855193312	0.72279194774056	0.469807715147315	0.70373376018834
ENSDARG00000017757	6.74186484074576	0.0572902321285072	0.446876768919829	0.128201410574523	0.897989583805618	0.956558304656058
ENSDARG00000030598	29.7569371448493	-0.993913365522712	0.279538460469005	-3.5555514037501	0.000377187186599639	0.00945091390660696
ENSDARG00000097907	5.49412901247037	0.712228003768089	0.517951287733912	1.37508684819408	0.169104521239657	0.413997910787383
ENSDARG00000089860	17.5386213919922	0.0388071305132331	0.322954020476677	0.120163020283674	0.904354011005556	0.960063037757861
ENSDARG00000097073	23.4822847287194	-0.0401904862674447	0.260906611777566	-0.154041654957019	0.877576891626547	0.947552219616942
ENSDARG00000039843	272.73931868476	0.32891977761987	0.167416009173902	1.96468533232211	0.0494506686301954	0.201102426648269
ENSDARG00000077654	22.7273736198929	-0.165822781238883	0.303976283464297	-0.545512233221179	0.585401269230553	0.783918580086804
ENSDARG00000070414	5.51093263552344	-1.131941370905	0.568411101885498	-1.99141319926756	0.0464354793177906	0.193131246058297
ENSDARG00000033296	7.32070197187947	-0.549441068759629	0.476147609444285	-1.15393012137746	0.248528818849137	0.508266978620975
ENSDARG00000006283	405.654563629141	-0.0245091082635601	0.0870315079644115	-0.281611899377663	0.778241114968736	0.897537809578332
ENSDARG00000016691	1022.43407855605	0.0995479798952602	0.106162994464646	0.937690015219109	0.348403736553232	0.608412884803727
ENSDARG00000101363	6.67928315607553	-0.798761380847389	0.426815435982404	-1.87144445469474	0.0612835020443254	0.229608873339594
ENSDARG00000095042	5.31084092072484	-0.883160113528108	0.541209279000528	-1.63182736844252	0.102715858111962	0.310092719017762
ENSDARG00000059043	11.7008619422123	0.166942621386122	0.335081644474129	0.498214760907358	0.618332679549723	0.805138884992205
ENSDARG00000075281	76.3568752696826	-0.0870351217799323	0.139274851759277	-0.624916276560567	0.532026009064988	0.747881393134677
ENSDARG00000023766	33.0314642857821	-0.0142763144279243	0.203608975668488	-0.0701163314684549	0.944101068061954	0.977069756305562
ENSDARG00000039356	24.9758391970363	0.488250148900521	0.222198869092711	2.19735658824078	0.0279949891210678	0.142185961262649
ENSDARG00000059064	317.149862039601	-0.0097083015541402	0.0932477816785478	-0.104112949170282	0.917079714754447	0.965709204209171
ENSDARG00000090401	65.939267791133	0.397091678189854	0.175377490286684	2.26421120259357	0.0235611279007247	0.129311709688435
ENSDARG00000063578	13.658288563831	0.189841375682031	0.370943018632743	0.511780424879721	0.608804691831899	0.799313392528043
ENSDARG00000063563	320.034561800793	-0.0972098898974607	0.094298885471165	-1.03086997700716	0.30260179739264	0.564827745204914
ENSDARG00000039350	215.129179142554	0.103758793930039	0.109075505333485	0.951256596179034	0.341474134463509	0.602233203805432
ENSDARG00000069607	5.50138453573425	0.0534569175004192	0.444976350603401	0.120134288997449	0.904376770387172	0.960063037757861
ENSDARG00000059053	1314.07113830164	0.669875820047493	0.305639501824376	2.19171872761529	0.0283998226269529	0.143509471194997
ENSDARG00000092677	31.0677762423336	0.352992665284019	0.237854818214346	1.48406775163964	0.137790947439988	0.36705911073437
ENSDARG00000020871	62.3599934377209	0.463633605260022	0.221567277825254	2.09251839807177	0.0363921677125544	0.166802366537244
ENSDARG00000039346	109.077889729938	-0.102391373178151	0.190162515910268	-0.538441409906813	0.590272344286655	0.786637424008601
ENSDARG00000097044	7.52973227214534	-0.137129285715496	0.374681473993181	-0.365988967252732	0.714373308160636	0.862475719990071
ENSDARG00000059003	8.06300304006271	-0.154197335570494	0.379123311614194	-0.406720797288797	0.684213063864832	0.845727950679376
ENSDARG00000039343	581.39925899113	0.0299716734128564	0.0562510276977678	0.53282001484296	0.594158177551948	0.789605204154422
ENSDARG00000039340	593.053422742973	-0.0161857736669996	0.0626946727801939	-0.258168245390587	0.796277063902235	0.905904236300486
ENSDARG00000070408	21.4070385350227	0.346940407258958	0.27204498798893	1.27530527146883	0.202201212638946	0.457402932452095
ENSDARG00000045858	9.24883499135913	-0.213913509696669	0.389849021715896	-0.548708596869481	0.583205445505044	0.782653711788468
ENSDARG00000045853	160.450468676583	0.177314997017262	0.0980583168236919	1.80826066325483	0.0705659410673899	0.249057128813181
ENSDARG00000095324	17.9577946035946	-0.395053403333852	0.277221783147438	-1.42504459371343	0.15414431103387	0.392213439523973
ENSDARG00000030694	275.684046438013	-0.0178937077281956	0.127915953550654	-0.139886442867424	0.888749712987014	0.9533670624247
ENSDARG00000096037	95.0231236530648	0.0982113418363054	0.150145968855248	0.654105751790038	0.513043676080071	0.734414531827528
ENSDARG00000045850	42.4576729750162	-0.228459045000848	0.167183641970152	-1.36651554128505	0.171777206278803	0.417183786587219
ENSDARG00000063481	8.06448790052272	0.0566922570932282	0.430309257140795	0.131747705057339	0.895183851181213	0.955691077144573
ENSDARG00000045847	1194.75278463574	0.294092694751312	0.0709690111768718	4.14395931230269	3.41360336012802e-05	0.0017929898642809
ENSDARG00000045846	196.863657556722	0.157533515004869	0.0870842397239995	1.80897847307559	0.0704543477704024	0.24882564023105
ENSDARG00000045843	3245.23529746722	0.0123463574006774	0.0486120803690567	0.253977145329832	0.799513214688517	0.906904680820599
ENSDARG00000031956	153.120995085068	-0.552935125652702	0.15280271345974	-3.61862111695018	0.000296176880555577	0.00819842811920864
ENSDARG00000070220	10.3995423236424	-0.119642740219655	0.304589339036153	-0.392800157084466	0.69446708863848	0.851680216818404
ENSDARG00000009607	354.834542459624	-0.00951962601767702	0.0619155457248215	-0.153751790543626	0.877805447297434	0.947640826136865
ENSDARG00000024654	65.4788038958601	-0.632045044765683	0.176276658537946	-3.58552884997888	0.000336395810417068	0.0089316520276042
ENSDARG00000040610	23.0553455790902	0.687425801125551	0.356395873572666	1.92882648790093	0.0537524063458025	0.211734693439268
ENSDARG00000003200	131.410677779698	-0.0915383128844788	0.0933177725890468	-0.980931181111616	0.326626679714336	0.588498671994095
ENSDARG00000091640	80.5635300751296	-0.233767651915751	0.123843239027833	-1.88760931764078	0.059078418281683	0.224487371017323
ENSDARG00000073858	34.0940452409392	-0.0906537460439839	0.183818805483934	-0.493169052020128	0.621893143184613	0.807034353616309
ENSDARG00000099560	5.73673430128719	-1.02441361215482	0.43566197694621	-2.35139550009732	0.0187031423193439	0.111882475274533
ENSDARG00000099280	3629.57610721312	0.148894099179691	0.0887194215179483	1.67825822838091	0.0932966988527573	0.293130611126448
ENSDARG00000101680	429.470974841939	-0.0542233597796087	0.091212556303715	-0.594472537301318	0.552196105154907	0.761334696868423
ENSDARG00000098745	16.9606564349072	-0.217211267311813	0.441605248734647	-0.491867494632817	0.622813018639525	0.807083362621615
ENSDARG00000074223	15.5775875359817	-0.188730291211174	0.308405399425291	-0.611955210780585	0.540567391428826	0.753251038990331
ENSDARG00000091974	80.1448328275548	-0.416920340802065	0.131339009947652	-3.17438315522735	0.00150155332870286	0.0228584801515315
ENSDARG00000005453	23.3570895983301	-0.783099073929647	0.29783977715275	-2.629262892337	0.00855701813263076	0.0677233728016771
ENSDARG00000099281	139.993744204426	-0.275976371487791	0.119246761901325	-2.31433010915766	0.0206496214130818	0.118791512571242
ENSDARG00000068705	206.369722230922	0.142958232450393	0.0824391898963657	1.73410525540227	0.0828994092241783	0.273091433527011
ENSDARG00000068708	212.754451743031	-0.0299545484268458	0.0907434006189748	-0.330101673758325	0.741323138578276	0.876802333274556
ENSDARG00000024874	447.760204513913	0.0856424644197339	0.125333523204622	0.683316500086829	0.494406870096246	0.720610498819261
ENSDARG00000102702	14.5115430663679	-0.113665219812225	0.295038178561246	-0.385255970486645	0.700047779043452	0.85455850501349
ENSDARG00000070314	35.2471703418336	-0.233271266997501	0.197492747673146	-1.18116371231803	0.237537693726787	0.497212254208062
ENSDARG00000018688	61.0562584795708	-0.555674882732266	0.159106569884415	-3.49246975241778	0.000478575794579769	0.0111797685272481
ENSDARG00000079470	242.071351190214	-0.104469754273663	0.111344537195349	-0.938256666246461	0.34811252345544	0.608371389853479
ENSDARG00000086740	56.0305942384531	-0.273507597479223	0.153211801870283	-1.78516011260534	0.0742353497749466	0.256282368436149
ENSDARG00000027799	5.73115017540893	-0.0394377918712955	0.514916240719025	-0.0765906933062062	0.938949162871494	0.974999657959928
ENSDARG00000045815	400.175780779112	0.0664302868947815	0.0656330990274048	1.01214612564681	0.311468190887752	0.574279026761644
ENSDARG00000078073	218.176908493211	0.0714577281032108	0.111499526997811	0.640879203950466	0.52160116819043	0.740208112866205
ENSDARG00000075025	83.3615213864902	-0.122158304741363	0.128100859209973	-0.953610346524924	0.340280916515826	0.601308413598095
ENSDARG00000026052	6.48461961656441	0.0089014871137844	0.397867998986533	0.0223729657485866	0.982150445160164	0.992629896230804
ENSDARG00000002663	80.928789150703	0.224388432096911	0.206402265384975	1.08714132414385	0.27697435736823	0.540345270797127
ENSDARG00000039392	498.014552118941	-0.481377517929722	0.108385196934306	-4.44135852077193	8.9392712501873e-06	0.000744777806179398
ENSDARG00000076014	165.788336930509	-0.240543369090643	0.197491671690814	-1.2179924704229	0.223226834085227	0.482175663458932
ENSDARG00000102464	1123.67806900759	0.134260592079091	0.0555264015892054	2.41795953341935	0.01560781244813	0.0998392329558329
ENSDARG00000101849	361.421723233966	-0.110562049938344	0.0745668256438299	-1.48272437486405	0.138147655790404	0.367488408679319
ENSDARG00000093557	45.9988574398146	-0.0139637331333976	0.179465596272014	-0.0778072980195766	0.937981341071243	0.974493767747852
ENSDARG00000103537	56.884815694148	-0.344958980922027	0.163320411451109	-2.11216086132194	0.0346726542521965	0.162668127979861
ENSDARG00000102020	35.229431105335	0.357716119779785	0.430269401577882	0.83137708251614	0.40576064142948	0.657277054735829
ENSDARG00000063097	111.80587382553	-0.214409110511997	0.17261589091074	-1.24211687221119	0.214193444279306	0.471147577460775
ENSDARG00000039681	83.1783417356744	-0.124407220404726	0.122128457288653	-1.01865873987655	0.308365007142768	0.571002341930658
ENSDARG00000070230	555.971489012228	0.111058237455558	0.0756886489560362	1.46730373691921	0.142293447615938	0.373929316272274
ENSDARG00000077926	215.954025054957	0.171095352005023	0.118272445707632	1.44662056306816	0.148003223757148	0.382223014720513
ENSDARG00000073881	140.498819579296	-0.0171793326224312	0.095726162341181	-0.179463296159327	0.857573934840212	0.937132611322336
ENSDARG00000034375	13.3319899413097	0.10565909712773	0.302144569506225	0.349697157557395	0.726565987097279	0.868254825109608
ENSDARG00000039185	991.836392111808	0.0929781857146706	0.0884440957916945	1.05126503790208	0.293136879773294	0.555934519803287
ENSDARG00000058127	642.935553898312	0.164688012597523	0.105410656582131	1.56234690056415	0.118206288868128	0.337996914960337
ENSDARG00000045788	28.7995421297775	-0.266126701820831	0.314192650051111	-0.847017591842264	0.396985316061105	0.650412927496025
ENSDARG00000045789	5.29103942826829	-0.653054932033884	0.428522094803311	-1.52397026886941	0.127516138310273	0.352424823547929
ENSDARG00000045790	152.937230255861	0.00551589007949291	0.106893869685632	0.0516015567189662	0.958846178912069	0.984285900632936
ENSDARG00000058159	264.146607920362	-0.326668515436017	0.112432471658596	-2.9054641476526	0.00366708857719645	0.0394889888773162
ENSDARG00000063149	127.120577925157	-0.440496833090371	0.152118269512171	-2.89575232812603	0.0037825079987705	0.0403873470853569
ENSDARG00000025859	194.364408673526	0.0270786415454865	0.100071257714604	0.270593596642034	0.78670362129607	0.901724641834004
ENSDARG00000091656	261.991670377841	0.113761626414093	0.120801858696545	0.941720828152673	0.346335588586955	0.606060404528833
ENSDARG00000058030	1013.37392296623	0.0802318801313778	0.0708114776840041	1.13303496488821	0.257199570338215	0.518835008462846
ENSDARG00000045704	64.3093674672435	-0.079507596339827	0.134791391322713	-0.58985663371834	0.555286770111725	0.763915662388338
ENSDARG00000025824	131.142019456844	-0.0419647171173177	0.113109174505081	-0.371010727475803	0.710629541680836	0.860827778144104
ENSDARG00000004386	19.9763253299325	0.00631042809982623	0.331804058372902	0.0190185380214192	0.984826316881488	0.99415526959803
ENSDARG00000045706	420.41584664319	0.00631766839488674	0.0627923347490558	0.100612095730072	0.919858394429549	0.96693313590483
ENSDARG00000094732	92.5304479052876	0.448537952573459	0.175022547746391	2.5627438198614	0.0103848642483191	0.0768661746309942
ENSDARG00000057983	230.846708419693	-0.100741435817136	0.126328035752089	-0.797459053466442	0.425184474381959	0.672069627590847
ENSDARG00000063008	88.867715511018	-0.371289618903729	0.31538136484361	-1.17727190091857	0.239086998474968	0.498743267192525
ENSDARG00000057974	153.446002953783	-0.146098031673672	0.104046728574143	-1.40415785941375	0.16027184735397	0.402177708352775
ENSDARG00000003570	439.803221734395	-0.190804326246041	0.174693676183707	-1.09222228539854	0.274735409400739	0.537676461374069
ENSDARG00000062983	634.284505325691	0.296356723663548	0.114470785143231	2.5889288982576	0.00962749709455938	0.0732160495328082
ENSDARG00000045708	11.7328190504265	0.219563770608617	0.326500721189566	0.672475606818458	0.501280964203204	0.726554541740405
ENSDARG00000062968	1113.95399830782	-0.11178062185851	0.0964076556045449	-1.15945794094427	0.246269570920816	0.50597148359861
ENSDARG00000057929	237.465095108906	0.386932982794724	0.103020477964192	3.75588417410776	0.000172730570677734	0.00563975316963806
ENSDARG00000018820	232.709163265936	-0.753215055343005	0.249333193755838	-3.02091768848313	0.00252009857288492	0.0309943364694929
ENSDARG00000034326	632.797435077099	0.116198648496887	0.066912095019689	1.73658661356658	0.08246016404874	0.272605307770981
ENSDARG00000094973	10.231276180949	-0.826309585812829	0.372847909096965	-2.21621086145862	0.0266770643640475	0.138721170726222
ENSDARG00000045748	23.8666020612938	0.0702164648341728	0.321831072766156	0.218178015661006	0.827290413445085	0.922629931469452
ENSDARG00000097175	21.0175090048048	-0.569865357972108	0.251846959234113	-2.26274464343391	0.023651435091671	0.129413368393863
ENSDARG00000093014	23.6269703129554	-0.648880960992713	0.2472245161889	-2.62466267907231	0.00867348479300876	0.0683891134285115
ENSDARG00000045749	38.3842308618811	-0.605273239666293	0.166253190684854	-3.64067141913467	0.000271927990670773	0.00768234565890626
ENSDARG00000045753	14.0007663481541	-1.20740290105003	0.327581700934283	-3.68580692268965	0.000227979145989578	0.00686087419238744
ENSDARG00000045754	99.0552025821885	0.0800342771096415	0.101377235518232	0.789469911075329	0.429837409081399	0.675572911420286
ENSDARG00000045755	42.0264971443688	0.310655213686948	0.18961853002375	1.63831674914914	0.101355635504322	0.30850408096458
ENSDARG00000096083	82.5566200536057	0.280165967763748	0.132531233519003	2.11396182110971	0.0345185283188921	0.162169963738173
ENSDARG00000045758	19.3377471207333	-0.924948676255267	0.426958569737928	-2.16636634515384	0.0302832035846804	0.149323563331691
ENSDARG00000001781	7.15293804747409	-0.418371817872905	0.442377171578872	-0.945735550457338	0.344283485205646	0.60442332732091
ENSDARG00000019235	626.418746314409	-0.11909786030998	0.131552890248173	-0.905323023198525	0.365294282755639	0.621926938216844
ENSDARG00000063299	11.921893634162	-0.95710185625261	0.368386762051039	-2.59808971126928	0.0093743998897308	0.0717092832813284
ENSDARG00000003822	24.2949522930182	-0.148902839481853	0.210087787655174	-0.708764850845371	0.478470413329095	0.710168503785431
ENSDARG00000005451	2078.92096354363	0.105823350885819	0.0522727895952114	2.02444429894197	0.0429244576715203	0.184058424652186
ENSDARG00000079698	5.40673063998781	-0.728388875831439	0.470044959645309	-1.54961533122507	0.121233870962366	0.342251453778416
ENSDARG00000045765	5.17993570336468	0.052738547254798	0.489563867205547	0.107725571243303	0.914213384629203	0.964451782324957
ENSDARG00000032765	968.827507760367	0.0159901306692403	0.0479880882156873	0.333210412495932	0.738975458788753	0.875782491380715
ENSDARG00000025576	141.969553006254	-0.0394799976399152	0.105554539857328	-0.374024629289066	0.708385992351578	0.859402646054245
ENSDARG00000096099	9.56335132394203	-0.209271376965018	0.357277642254383	-0.585738798668	0.558051056901241	0.765615024424248
ENSDARG00000005891	48.8101086114641	-0.389789174348585	0.146580039817606	-2.65922409922669	0.00783208484450086	0.0643223730308272
ENSDARG00000063255	39.4692938319531	-0.63311895299524	0.204673847130896	-3.09330655513765	0.00197939551388562	0.026722592474608
ENSDARG00000045768	61.2544684104101	1.18940537810929	0.254220935788659	4.6786287463676	2.88799808435967e-06	0.000378641175199807
ENSDARG00000032242	37.3864398379237	1.0038387254209	0.208878542596692	4.80584895385421	1.54096208851956e-06	0.000250288020720914
ENSDARG00000058366	991.291381891545	0.344782053638438	0.106165839898554	3.24757995573616	0.00116390956970852	0.0196110370314003
ENSDARG00000017661	314.42984393698	0.11817991666881	0.0889633019787548	1.3284119860685	0.184042041929114	0.433222415469326
ENSDARG00000020015	189.57104910045	0.111849216539977	0.106758204097315	1.04768731813829	0.294782692362266	0.55699860018513
ENSDARG00000006747	6.26474215990734	-1.24890372127987	0.585616660956135	-2.13263010523094	0.0329550816843735	0.157261054415716
ENSDARG00000007639	181.103593746338	0.0623176347542194	0.0819782243368649	0.760173024706462	0.447151167054964	0.688224146230412
ENSDARG00000041665	80.8615199877641	0.116228522075547	0.108930288256681	1.06699912334454	0.285972231808396	0.548248510153638
ENSDARG00000087319	6.51260922418529	-0.890040151421031	0.438008889035738	-2.03201390131699	0.0421522486562931	0.181728519379018
ENSDARG00000058244	49.9636319693218	0.0560606262006262	0.155226865563902	0.361152858411276	0.717985180662142	0.86422911967396
ENSDARG00000019396	23.7648608031685	-0.0477525574302	0.245878460598382	-0.194212040021672	0.846009855785654	0.93215405152461
ENSDARG00000013476	131.818372230285	-0.151431059741161	0.111392273922796	-1.35943952312273	0.174007354172106	0.419587450971319
ENSDARG00000008720	169.922749079186	-0.294680097796305	0.121183377130772	-2.43168745395095	0.0150286693990567	0.097836753482004
ENSDARG00000032618	61.6941142340891	-0.215458690051009	0.157443772603237	-1.36848022940845	0.171161806348303	0.416478288974535
ENSDARG00000022165	274.594514131178	-0.122329646723907	0.115413616364288	-1.05992386840899	0.289179235975397	0.551148120132058
ENSDARG00000005897	30.3176151030441	0.0192799611363285	0.184162662038214	0.104689848218679	0.916621917642311	0.965601304540159
ENSDARG00000053127	401.029305494857	0.154797494117377	0.122646530845444	1.26214327507109	0.206897235841954	0.462252701426019
ENSDARG00000053131	18.6385465076712	0.142580300697277	0.360797206540173	0.395181276663797	0.692709109568064	0.850917860026596
ENSDARG00000053136	24.8969813518015	0.175934219461003	0.76308741013308	0.23055578839955	0.817659917979677	0.916683162719759
ENSDARG00000069912	66.3802356722828	-0.289214378015782	0.151493182841875	-1.90909170030217	0.0562502632323791	0.217681262249323
ENSDARG00000045658	14.6119456020249	-0.249802659920055	0.317284225681819	-0.787315093850785	0.431097436032543	0.676429361266851
ENSDARG00000015824	1465.62588719262	0.158056385751543	0.0504407113816152	3.13350825994004	0.00172730056917516	0.0245494407785374
ENSDARG00000005541	107.231817828562	-0.464163622818892	0.138473404868546	-3.35200555846464	0.000802284079653879	0.0155786804123835
ENSDARG00000014361	148.640257275046	-0.0753138565420078	0.107220979800205	-0.702417163901574	0.482419044402705	0.712490904507734
ENSDARG00000094001	5.06630656351929	-1.04599529201619	0.632164379542835	-1.65462548328431	0.0980004910033809	0.302791798381473
ENSDARG00000097457	7.44588473770801	-0.50297295038425	0.356443435572457	-1.41108770758104	0.158218754091829	0.398877857010345
ENSDARG00000096135	5.9681519137425	0.245037094145516	0.415244330511643	0.590103406935367	0.555121324882519	0.763873319318041
ENSDARG00000015053	103.013880168201	-0.521606267450184	0.164422941904284	-3.17234481641758	0.00151213349527632	0.0229530181406058
ENSDARG00000017841	2142.54359973496	0.0860854223502718	0.0385905481096653	2.2307385245122	0.0256984541846162	0.13590930444791
ENSDARG00000045669	7.93787954364903	0.55996771889662	0.394242047584625	1.4203652865729	0.155501363387301	0.394597833303739
ENSDARG00000094646	983.512977891529	0.275225189560788	0.0721560461809102	3.81430530257632	0.000136566553806518	0.00468509153048607
ENSDARG00000045675	26.655950118814	-0.139849531646823	0.214928997219679	-0.65067782130804	0.515254482988036	0.736084050238757
