baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSDARG00000104632	80.6050653173105	-0.375775523295981	0.143164611168881	-2.62477940761984	0.00867051206662628	0.0613061749928304
ENSDARG00000100422	932.091860104645	0.324006676598156	0.100348038933681	3.22882918332154	0.00124298114162363	0.0154124193902349
ENSDARG00000102128	92.7759418895229	-0.19023000145971	0.16042085630067	-1.185818389494	0.235694027629292	0.486251901597245
ENSDARG00000103095	101.609687046753	-0.0588378993170507	0.121244061685598	-0.485284792500808	0.627474341428774	0.809420881111022
ENSDARG00000102226	47.5646995111841	0.894146970148447	0.508833743246707	1.75724778872403	0.0788755829145622	0.258212256272347
ENSDARG00000104049	57.1127648274473	-0.0789979654504749	0.131239338253281	-0.601938157429714	0.547215303583153	0.757741315662507
ENSDARG00000102474	984.634487665957	-0.00584872199409029	0.0613956264639783	-0.0952628441298146	0.924106054483756	0.968544692290003
ENSDARG00000045911	377.06850548531	-0.224710152091647	0.104014611959814	-2.16037100805089	0.0307439599631494	0.142020423984373
ENSDARG00000045910	197.449056578401	0.158903303058382	0.0865874240466051	1.83517762317138	0.0664793755528472	0.232067219551146
ENSDARG00000045909	27.8432352422201	0.0268877565348954	0.230154136330392	0.116824998079971	0.906998733787603	0.960592948706664
ENSDARG00000025073	3020.27740697188	-0.156080854711378	0.0892582728399804	-1.74864300804022	0.0803527471602228	0.260745589547362
ENSDARG00000093924	5.85300973802223	0.211271874670659	0.441789055118253	0.478218897057348	0.632494413957703	0.812197079953959
ENSDARG00000099652	1002.882892344	-0.0653420516623933	0.0602769356393159	-1.08403074856668	0.278351165648807	0.534859884093814
ENSDARG00000101047	83.4275937215067	-0.0219554842393914	0.131525815439784	-0.166929086628193	0.867425846425826	0.942064685070314
ENSDARG00000099833	42.5439539591969	-0.26074588024588	0.169153886962714	-1.54147140764998	0.123202096524857	0.337061963527162
ENSDARG00000103870	196.70157535047	0.00958797226582131	0.143729592712016	0.0667084076765756	0.946813840866001	0.977727467437624
ENSDARG00000096118	51.7526728692035	-0.198533682340706	0.18337119341015	-1.08268740933938	0.278947194436424	0.535520744643147
ENSDARG00000045900	167.849224956404	-0.152484414150157	0.0923677075226573	-1.65084116776151	0.0987710115091754	0.294024920580719
ENSDARG00000016968	775.056610636503	-0.25092406330054	0.0788266294001483	-3.18323979104539	0.00145636948960486	0.0172610912247281
ENSDARG00000102878	97.2162476753772	-0.0219768772051155	0.148124990332978	-0.148367113177274	0.882053052673535	0.949959454907507
ENSDARG00000059311	19.0993529428691	0.0746104023367747	0.24645207983248	0.302737969943241	0.762089558963911	0.887732283383754
ENSDARG00000017386	155.252164338097	0.152615755479607	0.101581142102688	1.50240243730798	0.132993207287316	0.350797584973545
ENSDARG00000045898	4543.92734808244	0.138126103106119	0.121064557121996	1.1409293222535	0.253899336068452	0.506749996569004
ENSDARG00000006060	805.573318562035	-0.191204801352266	0.139915683351725	-1.36657161493189	0.171759619385588	0.405156268154597
ENSDARG00000104018	508.021953291498	-0.172659363166074	0.0654033911994063	-2.63991453653617	0.00829269365516238	0.0595983647472417
ENSDARG00000102340	10.1885667692471	0.319735809277849	0.343739150123753	0.930169895290476	0.352283126268566	0.608472683270042
ENSDARG00000099129	21.0528209306778	-0.484281290866507	0.326829983187808	-1.48175294733661	0.138406043094412	0.359137988164437
ENSDARG00000101813	3578.42519961593	0.150077789543063	0.0641226206991392	2.34048122030479	0.0192589069552969	0.104802410982927
ENSDARG00000063672	245.72891485425	-0.049125846310893	0.0899040537476789	-0.5464252640795	0.584773647676073	0.783391282196157
ENSDARG00000018149	842.894533481412	0.204275495598288	0.0746511864923407	2.73639985104921	0.00621154989593146	0.0487951432372916
ENSDARG00000045886	956.857649459974	0.477999415034465	0.0788282236334324	6.06381056177622	1.32933720525591e-09	1.85810579772671e-07
ENSDARG00000045885	1908.37146770576	-0.0778718497547843	0.0736318996969801	-1.05758305945186	0.290245569129356	0.5479326058713
ENSDARG00000007413	2108.21084170387	0.0830118273082742	0.077437415243297	1.07198602958871	0.28372630709116	0.54093822926759
ENSDARG00000097341	5.96728065688232	-0.396825076826768	0.436537996788694	-0.909027575482395	0.363335570108735	0.618218762298695
ENSDARG00000045880	87.0808358152907	-0.0567429765155431	0.124891255091827	-0.454339068606703	0.64958480046487	0.822911970602386
ENSDARG00000009657	191.261738892454	-0.133895785280979	0.0974614234508192	-1.37383367223797	0.169493324934203	0.402227936278829
ENSDARG00000093658	245.351149736554	0.110077744114574	0.0825162608737854	1.33401275032258	0.182199677920472	0.41970740905884
ENSDARG00000026839	134.81086398617	-0.0154956059381147	0.102887963341536	-0.150606596095961	0.880286057816893	0.949131041494187
ENSDARG00000016979	168.410406127011	-0.0641982151124031	0.0930084658340488	-0.690240555380726	0.490042923450122	0.716488370344435
ENSDARG00000070477	924.713919773844	-0.0117386521516174	0.0626191565025762	-0.187461039197078	0.851299168360032	0.935044033189201
ENSDARG00000045878	1049.23573905416	-0.549444992817953	0.150519927571228	-3.65031395964463	0.000261919961628783	0.00471260884151873
ENSDARG00000045877	981.405806008985	0.0264870738525328	0.0842961834607663	0.314214389846731	0.753358214246048	0.883234956158562
ENSDARG00000079391	134.306653435353	0.158046900293614	0.15270425667496	1.03498686765507	0.30067504417988	0.559256243507568
ENSDARG00000015921	506.41272114124	-0.37530106696856	0.142036804207653	-2.64228042205092	0.00823498427378886	0.059343114197951
ENSDARG00000061544	25.6052347710365	0.705114548805689	0.225840618838915	3.12217772175263	0.00179518533158619	0.0200144822103607
