baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSDARG00000020812	15.333656758596	-0.188495744448071	0.300295133958674	-0.62770162793917	0.530199418714031	0.713458955162502
ENSDARG00000009262	120.830746624747	0.501350184773153	0.244507081598982	2.05045261468305	0.0403202833293786	0.142891500845343
ENSDARG00000018618	2684.64834291858	0.255468592473868	0.0805715872655315	3.17070323601727	0.00152070413224769	0.0159603137604246
ENSDARG00000045874	169.781321412859	0.190346026755794	0.124758336937801	1.52571789130768	0.127080136838848	0.300555455821967
ENSDARG00000057468	322.484073704977	-0.0436058023134975	0.0988896636923025	-0.440954096569465	0.659246229154362	0.807837022941147
ENSDARG00000079143	47.3969038671927	0.255522307049324	0.164814363065031	1.55036431471996	0.121054098599184	0.292209926990448
ENSDARG00000057714	165.660614995467	0.0832261291287946	0.176209672322836	0.472313057686839	0.636703351425868	0.792806258866149
ENSDARG00000045224	30.3291420544972	0.505057998147385	0.245030720626594	2.06120276206937	0.0392837001437972	0.140811702783829
ENSDARG00000011246	355.16102255536	0.381261599770699	0.128160231860908	2.97488225664636	0.00293101024847004	0.0249749697421886
ENSDARG00000053709	15.1449093738395	0.262056636602	0.354268946104313	0.739711000593426	0.459475371725471	0.657315304605657
ENSDARG00000039724	120.500750381475	0.146865151614538	0.138685304930371	1.05898135125617	0.289608272843162	0.498221036098192
ENSDARG00000070441	234.163197578308	0.094507726812147	0.0875099316294738	1.07996572563104	0.280157443076356	0.488793937419774
ENSDARG00000011961	203.364406125421	-0.00140902033292277	0.0950978060123231	-0.0148165388036416	0.988178544972607	0.993703035470253
ENSDARG00000008986	337.945125692517	0.465441719705479	0.112804643717152	4.12608651885409	3.68988499141581e-05	0.00126412536953005
ENSDARG00000008235	289.472197684034	0.0151284867233939	0.144401130977741	0.104767093034236	0.916560622265451	0.959876556287658
ENSDARG00000006567	97.7382861424257	0.0207261654774202	0.147286120004514	0.140720425500957	0.88809080844504	0.943898278374849
ENSDARG00000016231	126.057040554494	-0.2906532075251	0.107052382541074	-2.71505594388411	0.00662645756036316	0.0432765518923358
ENSDARG00000016749	45.8401459710376	-0.166940495837527	0.1632614447581	-1.02253472082694	0.306527888095014	0.515904193899113
ENSDARG00000004227	9.20970911280483	-0.273862134677198	0.385628364465119	-0.710171138622168	0.477598016047996	0.671815911425916
ENSDARG00000006038	628.732297226471	0.258151971923677	0.0931285264797373	2.77199674129758	0.00557135942949981	0.0383240623409206
ENSDARG00000045870	270.750747004568	-0.327138706223438	0.120424736021898	-2.71654077916309	0.00659680679362775	0.0431469303641132
ENSDARG00000017757	7.50165316097797	-0.030927544994583	0.465925095210451	-0.0663787920258159	0.947076254469549	0.973633826984939
ENSDARG00000030598	30.4759536245748	-1.25788981296721	0.291008080379317	-4.32252537911526	1.54253332800708e-05	0.000716515206317137
ENSDARG00000097907	5.25717067487924	0.421239321705441	0.538459875814287	0.782304013030537	0.434035928995609	0.636161266094821
ENSDARG00000089860	18.9735698063496	0.143770137446155	0.351417439237384	0.409114976644737	0.682455285937166	0.8225902240665
ENSDARG00000097073	23.9039528958605	-0.267808308246592	0.274477641095872	-0.975701726294892	0.329212296516747	0.538808852135414
ENSDARG00000039843	292.704641392466	0.233576416647834	0.170666273414631	1.36861496987377	0.17111966211629	0.360678456315264
ENSDARG00000077654	22.5839179527936	-0.45123867483618	0.280840791637446	-1.60674192735759	0.108110992089991	0.272176988424296
ENSDARG00000070414	6.42008782572469	-0.825646970383362	0.545439390597275	-1.51372816964915	0.130094797280326	0.304490979016577
ENSDARG00000033296	6.11670631185039	-0.807270604974193	0.492665128429498	-1.63857873916829	0.101301023181216	0.261227081385871
ENSDARG00000006283	422.23801843839	0.0696735813521389	0.0915819935174359	0.760778169115461	0.446789575889553	0.647172105508952
ENSDARG00000016691	1028.83394172452	0.263714525294231	0.109900974837783	2.39956493273586	0.0164145682795704	0.0789784859029792
ENSDARG00000101363	6.30748348524884	-1.92042417824808	0.520256555828421	-3.69130221759555	0.000223108850390622	0.00443907392282531
ENSDARG00000095042	6.74625540688475	-1.74108483064355	0.52274260224003	-3.33067330495495	0.0008663621521394	0.0111151641211033
ENSDARG00000059043	12.5301530935079	-0.732536072497925	0.318944983735038	-2.29674743248658	0.0216331819017295	0.0950308754467246
ENSDARG00000075281	75.0398680321575	-0.0655071367887775	0.148481774150465	-0.441179647559945	0.659082946151685	0.807775726848667
ENSDARG00000023766	33.8949993178265	-0.00917255701778645	0.201176026599184	-0.0455946822931419	0.963633307681499	0.981749335157797
ENSDARG00000039356	28.5703223500656	0.847522072386849	0.224112792090346	3.78167646961084	0.000155775734061702	0.00343845445367527
ENSDARG00000059064	340.063107483267	0.266081496767221	0.101592158111225	2.61911452334648	0.00881583455089753	0.0524714018628605
ENSDARG00000090401	66.9206537964704	0.311857606215299	0.155559741131874	2.00474495487187	0.0449903199035249	0.15293452531741
ENSDARG00000063578	15.1757741453226	-0.267686069014428	0.347087747631045	-0.771234567746768	0.440567908208162	0.641725515830419
ENSDARG00000063563	332.845836724615	-0.226580081025586	0.0905171803962514	-2.50317210538044	0.0123085673765221	0.0652188208092244
ENSDARG00000039350	217.039503086879	0.253825663586433	0.111425102397088	2.2779935411849	0.0227269624183081	0.098263812653245
ENSDARG00000069607	5.39858796809543	-0.0311278700843273	0.515274399168095	-0.0604102787458156	0.951828872355109	0.975820250263505
ENSDARG00000059053	1342.66078620925	0.614451358064169	0.338189300061084	1.81688586230607	0.069234591878033	0.203020894809882
ENSDARG00000092677	29.7931109618023	0.518157402473146	0.217811045658355	2.37893078795414	0.0173629357001758	0.0821181865226777
ENSDARG00000020871	67.8893612834658	0.0584564306758062	0.248629028070248	0.235115067333529	0.814119424415065	0.905243405761537
ENSDARG00000039346	110.36425855023	0.0817927934909142	0.200970955893938	0.406988129837429	0.684016706409185	0.823454621895619
ENSDARG00000097044	7.29398227586076	-0.0854989960181233	0.381672543058387	-0.22401138770164	0.822748442289606	0.910050416213048
ENSDARG00000059003	7.98921830848134	-0.563522407583603	0.388747595277005	-1.44958429178722	0.14717447902456	0.328799371032856
ENSDARG00000039343	604.433627751054	0.0316077475583099	0.0621552254477374	0.508529207811931	0.611082261095629	0.774758463602647
ENSDARG00000039340	607.521263950024	0.186039710080811	0.067057207671947	2.77434322930567	0.00553132862287767	0.0381461988664463
ENSDARG00000070408	21.5525422687489	0.33872368087717	0.272570918110289	1.2426992697002	0.213978673152835	0.412302154492094
ENSDARG00000045858	9.99077465442622	-0.152867265302008	0.356147459872321	-0.429224640144311	0.667759753017346	0.813259519125353
ENSDARG00000045853	161.426676297918	0.0885978524583591	0.0991432415280266	0.893634816583172	0.371517311649596	0.578637717719182
ENSDARG00000095324	18.3077866651774	-0.5027694714797	0.29607770959598	-1.6980997055326	0.0894889451645725	0.240476650483565
ENSDARG00000030694	284.670903727059	0.0260623273619339	0.135438143827952	0.19242974412763	0.847405595306937	0.923185406084921
ENSDARG00000096037	95.9956867709261	-0.0454728932264432	0.166922117065608	-0.27241982084717	0.785299233982852	0.888268627788471
ENSDARG00000045850	42.9147954495162	-0.424243138139849	0.167555929678295	-2.5319494150663	0.0113430353873364	0.0619070504612927
ENSDARG00000063481	8.62770564765252	-0.33377182714692	0.497248122614238	-0.671237983548625	0.502068934927448	0.69139774814736
ENSDARG00000045847	1226.93654416959	0.285120100749674	0.0806639065122647	3.53466764848938	0.000408288341226761	0.00667139436157962
ENSDARG00000045846	205.134431623113	0.161089489348635	0.0836562313437999	1.92561255462979	0.0541527699153212	0.173576309711517
ENSDARG00000045843	3322.9699763449	0.0786145938404689	0.0527969201787689	1.48899961539957	0.136487470011007	0.31351149830348
ENSDARG00000031956	161.267793663088	-0.699019111153058	0.144342720266706	-4.84277357293435	1.28039168192134e-06	0.000109337689686495
ENSDARG00000070220	9.91222920780815	0.629132679529228	0.346422040248456	1.81608733404494	0.0693569763241232	0.203341449451213
ENSDARG00000009607	360.934473202232	0.0927508075532587	0.0652435895042718	1.42160798107507	0.155140086562241	0.340486576271335
ENSDARG00000024654	64.2442787603352	-0.634529557930858	0.183236135916228	-3.46290623712428	0.0005343745747825	0.00805230128614095
ENSDARG00000040610	22.0989970047144	1.02317451281714	0.351282113234598	2.91268605564846	0.00358334660147936	0.0286464417672875
ENSDARG00000003200	133.62207202742	0.0276287694484782	0.0987000540101751	0.279926588952321	0.779533827346816	0.884528417742431
ENSDARG00000091640	80.5181710337423	-0.010990253727941	0.117396667148488	-0.0936164032156053	0.92541387895882	0.964310234527038
ENSDARG00000073858	34.8815983419994	0.0999370636873056	0.187625826885464	0.532640230538795	0.594282647683104	0.763419769565865
ENSDARG00000099560	5.73030320329508	-0.426053823140577	0.419487964247445	-1.01565207932702	0.309795095324086	0.519316256139632
ENSDARG00000099280	3908.58587837181	0.160262271605261	0.0931910714995502	1.71971701823425	0.0854838928179614	0.233386349066057
ENSDARG00000101680	436.029042038425	0.0319495632679645	0.0927928086409525	0.344310768645751	0.730612586636504	0.853799439461418
ENSDARG00000098745	17.4608457885682	-0.672912304459471	0.423647873066519	-1.58837644949964	0.112201239581894	0.277922437569683
ENSDARG00000074223	17.2642481751521	-0.195510147160682	0.310025961949243	-0.63062508033663	0.528285695990696	0.712073863824194
ENSDARG00000091974	86.3870874546665	-0.0454217631361715	0.125296538819781	-0.36251410904098	0.716967882041272	0.84527704594726
ENSDARG00000005453	25.4290167954116	-0.639590778115916	0.278288838030985	-2.2982983530396	0.0215448141332162	0.0947165151753562
ENSDARG00000099281	141.10863178826	-0.409922413995424	0.12109052322812	-3.38525594792565	0.000711119135805689	0.00969362201544332
ENSDARG00000068705	210.323126550751	0.152359950977173	0.0901657298267818	1.68977671749425	0.091070679681608	0.243447445969795
ENSDARG00000068708	208.267502241299	-0.0492249978919912	0.102408935127405	-0.480670928086021	0.63075039636193	0.788372213420239
ENSDARG00000024874	467.165211072164	-0.0720049997482294	0.122955334035454	-0.585619162544564	0.558131468107205	0.736035934451609
ENSDARG00000102702	16.2108041509364	0.106449024025549	0.279349355453474	0.381060567878339	0.70315830615384	0.836958862404022
ENSDARG00000070314	35.5102087987868	-0.443375690536831	0.190028031561142	-2.33321203663668	0.0196370194146133	0.0894094575780673
ENSDARG00000018688	64.9000720547558	-0.414303125922524	0.166130288552734	-2.49384461756962	0.0126367849210257	0.0663082722068388
ENSDARG00000079470	247.96013038542	-0.0849103169954791	0.100951194252807	-0.841102649888845	0.400290430729939	0.604564307895999
ENSDARG00000086740	54.3733731885761	-0.530916040299477	0.161851158261766	-3.28027334497548	0.00103706555734399	0.0125786975922325
ENSDARG00000027799	5.65500896043895	-0.213399669441055	0.477305075942306	-0.447092813793687	0.654808047427533	0.804789886305497
ENSDARG00000045815	413.050139917994	0.0506769951216322	0.0619052322349154	0.818622163136796	0.413002018014929	0.617693048185881
ENSDARG00000078073	218.421221521756	0.0478923428201106	0.104195640559733	0.459638642872541	0.645775617182748	0.799500192965212
ENSDARG00000075025	84.6076063614396	-0.112539875762221	0.12603960723597	-0.892892942386951	0.371914506967936	0.578877935647064
ENSDARG00000026052	6.09873893508198	-0.197771079050054	0.423065118987974	-0.467471956854177	0.64016225115762	0.795755281765406
ENSDARG00000002663	82.1809615511001	0.207240516335367	0.218851678725394	0.946945061341766	0.343666774536132	0.553243627902211
ENSDARG00000039392	516.946929286704	-0.473553240520317	0.0875322361470295	-5.41004390342412	6.3009300057532e-08	1.08710331160485e-05
ENSDARG00000076014	160.936368506771	-0.33392160652403	0.182842874073689	-1.82627629441798	0.0678086541350258	0.200208150361684
ENSDARG00000102464	1161.22495091286	0.104951698668507	0.0629756562925801	1.6665439448683	0.095605123069459	0.251593995464344
ENSDARG00000101849	374.015113930074	-0.0127305758039926	0.0882111257191356	-0.144319389421769	0.885248268040776	0.942657862483504
ENSDARG00000093557	44.3973148634849	-0.385368347070669	0.188117805393607	-2.04854796314652	0.0405063374801187	0.143310557462617
ENSDARG00000103537	57.6621414026924	-0.267896554457666	0.153560810220154	-1.74456330409818	0.0810609131241871	0.225201761272388
ENSDARG00000102020	34.9972378575312	-0.245215353163336	0.351525549473959	-0.697574766699856	0.485443166583091	0.678933582232715
ENSDARG00000063097	112.250654115187	-0.569279985300644	0.15423698983475	-3.69094330685895	0.000223423935907519	0.00443907392282531
ENSDARG00000039681	83.4260206322799	-0.265359994177043	0.127847687707897	-2.075594787317	0.0379314439594566	0.137502015489621
ENSDARG00000070230	572.074779558177	0.114740181618216	0.084129407821327	1.36385343234437	0.172613699555833	0.36219315364731
ENSDARG00000077926	219.596729147617	0.291755767763913	0.112825851243493	2.58589467350232	0.00971266053109195	0.0556872377957622
ENSDARG00000073881	146.414773704502	0.105883553781379	0.0987300408842368	1.07245528142271	0.283515589318986	0.492417214607643
ENSDARG00000034375	12.2691621163061	-0.130460174539576	0.324659954247128	-0.401836360884442	0.687804460411752	0.825951549477408
ENSDARG00000039185	1012.44779639722	0.182305733260386	0.0869783872045711	2.09598889010907	0.0360831764981807	0.132918158656044
ENSDARG00000058127	668.856982225352	0.314611598952255	0.112089250584319	2.80679545373166	0.00500370030610491	0.0358501269679609
ENSDARG00000045788	28.0525611378444	-0.249094093306287	0.326144920595526	-0.763752790788378	0.445014574822514	0.645783329994109
ENSDARG00000045789	5.24331501395494	-0.694012256973103	0.499524977700444	-1.38934445314022	0.16472803247226	0.352559692789997
ENSDARG00000045790	157.942722636444	0.242458945021224	0.117505410609228	2.06338536893027	0.0390760289279839	0.140213057318362
ENSDARG00000058159	274.297037280316	-0.555651349022987	0.0934956579326291	-5.94307116832502	2.7973091211247e-09	1.24465533210464e-06
ENSDARG00000063149	128.696606274768	-0.570913857566457	0.172183339459101	-3.31573228490012	0.000914033445003867	0.0115160040895122
ENSDARG00000025859	201.896144443152	0.0921402749327639	0.0953116956585928	0.96672579682992	0.333681127556684	0.543406325478561
ENSDARG00000091656	263.521133818873	0.193811633092844	0.117226309876555	1.65331172922646	0.0982674370880339	0.255852452461422
ENSDARG00000058030	1046.54741086489	0.147268663995155	0.0751600165980566	1.95940169602042	0.0500657622105646	0.164275549671303
ENSDARG00000045704	62.9149229187618	-0.128411681119163	0.151693282742218	-0.846521868324134	0.397261679692811	0.601603267375373
ENSDARG00000025824	132.055233223151	-0.102916089752295	0.120771728349929	-0.852153820752667	0.394128723390815	0.599328038051255
ENSDARG00000004386	24.0914731295375	-1.36904874795229	0.275397251637324	-4.97117796133718	6.65473295727274e-07	6.73761825398608e-05
ENSDARG00000045706	436.125983893995	-0.0180092965960375	0.0676010570779594	-0.266405547109547	0.789926893575383	0.890880730827946
ENSDARG00000094732	97.62633434704	0.393202088962517	0.1864187464177	2.10924113866471	0.0349237726241198	0.130199658813359
ENSDARG00000057983	241.247478395911	-0.0615149488427666	0.111252996069446	-0.552928469489199	0.580312391929229	0.752390301567318
ENSDARG00000063008	85.3278382092891	-0.104070191322169	0.332824215966615	-0.31268815888267	0.754517592627167	0.869327663110061
ENSDARG00000057974	157.303149085104	-0.167135322540787	0.112826242575757	-1.48135148991215	0.138512934311404	0.316423737724665
ENSDARG00000003570	483.981506409161	-0.248755298702109	0.164508119888961	-1.51211562608589	0.130504450303626	0.304985382962503
ENSDARG00000062983	673.328882791457	0.300809402604824	0.120628514833501	2.49368404327965	0.0126425024406914	0.0663082722068388
ENSDARG00000045708	12.0974421663782	-0.732108759085558	0.324055271131554	-2.25920953709267	0.0238703538615965	0.101636852956906
ENSDARG00000062968	1160.79507842703	-0.218591276450387	0.0817164738690447	-2.67499643707941	0.00747300443756866	0.0469018407685267
ENSDARG00000057929	238.184075431864	0.4897730672891	0.108451022892886	4.51607605188599	6.29960478688322e-06	0.000380406134773648
ENSDARG00000018820	217.264675444053	-0.306368597248367	0.196681952811175	-1.55768535378788	0.119307854099698	0.289295453480238
ENSDARG00000034326	634.391421112342	0.245141196975822	0.0623657157533667	3.93070445860454	8.46973325939408e-05	0.00230977822499734
ENSDARG00000094973	10.1491418565775	-0.677603519318317	0.390886855982946	-1.73350295346815	0.0830063130079312	0.229063283880872
ENSDARG00000045748	25.067854508966	0.11830902887556	0.320298134153329	0.369371583098029	0.711850776128889	0.842182192443561
ENSDARG00000097175	20.8952384131482	-0.540019370493117	0.261252813017849	-2.06703753446751	0.0387306172896498	0.139509432708436
ENSDARG00000093014	21.8371615422102	-0.884675692289976	0.26400415354603	-3.3509915673949	0.000805227543757299	0.0105460175130014
ENSDARG00000045749	35.0072742887794	0.00898003972948438	0.177954623943075	0.0504625253927482	0.959753811742604	0.979465246065044
ENSDARG00000045753	13.1499820415778	-1.43324697960735	0.372368207889158	-3.84900469277975	0.000118598735631567	0.00287287596283458
ENSDARG00000045754	104.044652351929	0.0897960010750627	0.105881743712027	0.848078223185354	0.396394408542134	0.601226443376677
ENSDARG00000045755	43.7811197473049	0.391778813976557	0.199524357632115	1.9635638406561	0.0495806941873097	0.163190651609701
ENSDARG00000096083	85.6693430252377	0.380076854459634	0.123314812363688	3.08216707445239	0.00205499461155145	0.0197307489449812
ENSDARG00000045758	21.6418865421962	-2.2511256634113	0.35722738560401	-6.30166038251809	2.94473853428279e-10	2.28426826684119e-07
ENSDARG00000001781	7.40294656305164	-0.767737566641624	0.487474637262258	-1.5749282279656	0.115273012129007	0.282755852180075
ENSDARG00000019235	629.332735460789	-0.172221762414885	0.125370737893884	-1.37369983863903	0.169534887018988	0.358536068757604
ENSDARG00000063299	13.0285161173562	-1.4230242891658	0.381000045315179	-3.7349714433462	0.000187736489081319	0.00393345556215149
ENSDARG00000003822	24.1185327866869	-0.277950448241561	0.221150597130276	-1.25683788263898	0.208812345376535	0.405878263199565
ENSDARG00000005451	2130.88886312464	0.194123646050207	0.0575131754362828	3.37529000229297	0.000737379434005807	0.00993435176905991
ENSDARG00000079698	4.94715913402927	-0.599562500790022	0.485784054842922	-1.23421609831119	0.217122390269128	0.415857810326842
ENSDARG00000045765	5.73959584997718	0.0820318564273493	0.448803308615471	0.182779081287106	0.854971362810273	0.927727878474913
ENSDARG00000032765	1002.2366253884	0.0797399456065179	0.0520984759719103	1.53056196211019	0.125877688720642	0.298682020280301
ENSDARG00000025576	143.054100649968	-0.0443721289038725	0.113125318150608	-0.392238710390172	0.694881844357691	0.830850875072473
ENSDARG00000096099	8.78218166572155	-0.745054590388322	0.382908349587939	-1.94577786352818	0.0516814288043352	0.167521969224959
ENSDARG00000005891	46.87728600197	-0.189730972033234	0.153147533436542	-1.23887709959006	0.215391015646888	0.413750430874527
ENSDARG00000063255	39.0327494884222	-1.00126771902625	0.210710933036614	-4.75185461236729	2.01559285444132e-06	0.000152141267780776
ENSDARG00000045768	61.6588636376968	1.17525465426706	0.239821998795724	4.90052897636015	9.55789589312597e-07	8.71078196062984e-05
ENSDARG00000032242	38.3627819177436	1.13166546236045	0.20930850135709	5.40668656563441	6.42013489126218e-08	1.09648121961072e-05
ENSDARG00000058366	1023.41529069362	0.466342876794478	0.0834398393790386	5.5889714105997	2.2841855191809e-08	5.43957869835361e-06
ENSDARG00000017661	330.039213042847	0.178903680252524	0.104055882816896	1.71930385298193	0.0855590587601411	0.233478464415182
ENSDARG00000020015	189.010103861659	0.225604993546023	0.107681435941881	2.09511501748351	0.0361607692786314	0.133145968415309
ENSDARG00000006747	7.88782689437384	-0.943131631314284	0.481819143016702	-1.95743910341393	0.0502958648592416	0.164838628230288
ENSDARG00000007639	187.148233909278	0.0738264398769233	0.0838189192053968	0.880784917973148	0.37843424441665	0.585177326702236
ENSDARG00000041665	79.0863717998996	0.0942269726217472	0.118992017278154	0.791876419755821	0.428432737470584	0.631170229602914
ENSDARG00000087319	6.91005512487098	-0.865598325711924	0.469489339623508	-1.84370176840663	0.0652266151750446	0.195333264148008
ENSDARG00000058244	50.2162202402756	0.335163513376677	0.173326752261545	1.93370907262443	0.0531489077254563	0.171045913129368
ENSDARG00000019396	22.6212223410747	0.587933725717083	0.290301380960591	2.02525294151769	0.0428413979592703	0.148267890022921
ENSDARG00000013476	124.982507615215	-0.00293211917077673	0.123194667731765	-0.0238006987214813	0.981011582709172	0.989910709026419
ENSDARG00000008720	165.368879427831	-0.353544106476232	0.127585915085761	-2.77102771288339	0.00558796706950872	0.0383758518323532
ENSDARG00000032618	64.4431840214449	-0.00700016005484179	0.161860443752561	-0.0432481209896043	0.965503745945809	0.982901480603345
ENSDARG00000022165	275.176083155336	0.107256414064356	0.107066134353164	1.00177721659927	0.316451203350459	0.526731203714294
ENSDARG00000005897	29.7990161354149	-0.0116272317558787	0.196495910221163	-0.059172894452571	0.952814398894925	0.976374900394872
ENSDARG00000053127	422.209088255611	0.180151717645213	0.138235313582583	1.30322500796867	0.192497954750719	0.384906562619185
ENSDARG00000053131	19.8398090800789	-0.0300651287021316	0.362228248944224	-0.0830005080767762	0.933851135622505	0.967319426643712
ENSDARG00000053136	30.636001690142	-0.0575942065991929	0.686160084109433	-0.083936981956542	0.93310653594708	0.966945179652029
ENSDARG00000069912	67.4076336873866	-0.195063421571467	0.14685639859801	-1.32825960212612	0.184092360485833	0.375214358849697
ENSDARG00000045658	14.2754053970543	-0.154328036478674	0.301769812821065	-0.511409789587481	0.609064141416719	0.773998985574888
ENSDARG00000015824	1524.76745304182	0.175717454585338	0.0534475538766372	3.28766130234721	0.00101023297845684	0.0123417768784308
ENSDARG00000005541	102.805938508764	-0.126287407246048	0.122678743124642	-1.02941556156749	0.303284439642055	0.512173103449176
ENSDARG00000014361	150.056245388002	-0.0978096924369798	0.109021710072662	-0.897157936449456	0.369634647015346	0.577240473975753
ENSDARG00000094001	5.79587953848179	-1.04686796880798	0.573057972770102	-1.82680988408125	0.0677283592460862	0.200131264965541
ENSDARG00000097457	7.12695498449362	0.0108274865222009	0.402016658165005	0.0269329300224091	0.978513228678105	0.988865081016639
ENSDARG00000096135	5.75533663704523	-0.17236456331702	0.465749617452292	-0.370079881675214	0.711322971710852	0.841876578866519
ENSDARG00000015053	105.888675522588	-0.478192476043305	0.146834960495096	-3.25666635814075	0.00112728851243247	0.0132178877726825
ENSDARG00000017841	2259.5637775478	0.164384739922637	0.0429228919844556	3.82976850632917	0.000128263862657261	0.00301389488539398
ENSDARG00000045669	8.29651432181385	0.694088865207085	0.416504856198873	1.66646043828039	0.095621741617051	0.251598569446171
